filename,judge_folder,case_no,case_type,date,hearing_date,petitioner,respondent,advocates_petitioner,advocates_respondent,aors,judges,bench_size,judgment_author,constitutional_refs,precedents,petition_text,sections,outcome,disposition_type,word_count,char_count,year,month,case_length_days,sections_list,case_duration_days
c.p._5633_2021.pdf,Justice Athar Minallah,CIVIL PETITION NO.5633 AND 5833 OF 2021,Unknown,2021-09-29,2022-01-12,Unknown,Unknown,Unknown,Unknown,Unknown,"JUSTICE AYESHA A. MALIK
MR. JUSTICE ATHAR MINALLAH
CIVIL PETITION NO.; Justice
Judge
Judge
Islamabad the; JUSTICE UMAR ATA BANDIAL",3.0,JUSTICE UMAR ATA BANDIAL,Article 199,Unknown,"IN THE SUPREME COURT OF PAKISTAN (Appellate Jurisdiction) PRESENT: MR. JUSTICE UMAR ATA BANDIAL, HCJ MRS. JUSTICE AYESHA A. MALIK MR. JUSTICE ATHAR MINALLAH CIVIL PETITION NO.5633 AND 5833 OF 2021 (Against the judgment dated 29.09.2021 of the Peshawar High Court, Mingora Bench (Dar ul Qaza) Swat passed in Writ Petition No.564-M/2021) Government of Pakistan thr. Secretary Interior, etc. … (in CP-5633/21) Government of Khyber Pakhtunkhwa thr. Chief Secy.Peshawar, etc. … (in CP-5833/21) Petitioners Versus Zia Ullah Khan and others …Respondents (in both cases) For the petitioner(s): Mr. Rashdeen Nawaz Qasoori, Addl. Attorney General a/w Mujahid Khan, Dy. Director, NADRA (In CP-5633/21)",199,unknown,Unknown,918.0,5931.0,2021.0,9.0,105.0,['199'],-105.0
c.p._5671_2021.pdf,Justice Athar Minallah,Unknown,Unknown,2021-10-06,2023-02-24,Unknown,Unknown,"Mr. Abdul Rauf Rohaila, Sr.ASC",Nemo,Unknown,"JUSTICE AYESHA A. MALIK
MR. JUSTICE ATHAR MINALLAH
CIVIL PETITION NOS.; Justice
Judge
Judge
Islamabad the; JUSTICE UMAR ATA BANDIAL",3.0,JUSTICE UMAR ATA BANDIAL,Unknown,Unknown,"IN THE SUPREME COURT OF PAKISTAN (Appellate Jurisdiction) PRESENT: MR. JUSTICE UMAR ATA BANDIAL, HCJ MRS. JUSTICE AYESHA A. MALIK MR. JUSTICE ATHAR MINALLAH CIVIL PETITION NOS.5671 AND 5672 OF 2021 (Against the judgment dated 10.06.2021 of the Peshawar High Court, Peshawar passed in Customs Reference Nos.5-P and 6-P of 2012) Collector of Customs, Peshawar … Petitioner (in both cases) Versus M/s New Shinwari Ltd. & another … Respondents (in both cases) For the petitioner: Mr. Abdul Rauf Rohaila, Sr.ASC For the Federation: Mr. Ayaz Shaukat, DAG a/w Afnan, Addl.Collector For the Respondents: Nemo Date of hearing: 24.02.2023 ORDER Athar Minallah, J.- The Collector of Customs has","5,32,129,156,181,196,219,5671",unknown,Unknown,1527.0,9314.0,2021.0,10.0,506.0,"['5', '32', '129', '156', '181', '196', '219', '5671']",-506.0
c.p._5795_2021.pdf,Justice Athar Minallah,Civil Petition No.5795 of 2021 & Civil Petition No.2-Q of 2022,Civil,2021-10-30,2023-12-13,Unknown,The Chief Secretary Government Of,"Mr. Muhammad Shoaib Shaheen, ASC",Nemo.,Unknown,"Justice
Judge
Judge
Announced in open Court on ; Justice Qazi Faez Isa; Justice Amin; Justice Athar Minallah
Civil Petition No.",4.0,"Justice Athar Minallah
Civil Petition No.",Article 199; article 2; Article 212; Article 199,Unknown,"THE SUPREME COURT OF PAKISTAN (Appellate Jurisdiction) Present: Justice Qazi Faez Isa, C.J. Justice Amin-ud-Din Khan Justice Athar Minallah Civil Petition No.5795 of 2021 & Civil Petition No.2-Q of 2022 (Against the judgment dated 30.10.2021 of the High Court of Balochistan, Quetta passed in CP No.631 of 2021) Mr. Muhammad Hassanullah (OMG/B-18), Acting Additional Secretary, Health Department, Balochistan …Petitioner in CP-5795/2021 Chief Secretary, Government of Balochistan, Civil Secretariat Zarghoon Road, Quetta and another …Petitioner in CP-2-Q/2022 Versus The Chief Secretary, Government of Balochistan, Civil Secretariat, Quetta and others …Respondents in CP-5795/2021","2,3,4,8,10,199,212,2002",set aside,Set Aside,2017.0,12883.0,2021.0,10.0,774.0,"['2', '3', '4', '8', '10', '199', '212', '2002']",-774.0
c.p._6211_2021.pdf,Justice Athar Minallah,Civil Petition No.6211 of 2021,Civil,2021-12-10,2023-10-27,Ahmad Ullah And,District Education Officer Male,"Mr. Shamsul Hadi, ASC",Not represented.,Unknown,"Justice Qazi Faez Isa; Justice Amin; Justice Athar Minallah
Civil Petition No.; Justice
Judge
Judge
Islamabad the
",4.0,"Justice
Judge
Judge
Islamabad the",Article 185; Article 212; Article 199; Article 2; Article 1,Unknown,"IN THE SUPREME COURT OF PAKISTAN (Appellate Jurisdiction) Present: Mr. Justice Qazi Faez Isa, C.J. Mr. Justice Amin-ud-Din Khan Mr. Justice Athar Minallah Civil Petition No.6211 of 2021 (Against the judgment dated 12.10.2021 of the Peshawar High Court, Mingora Bench (Dar-ul-Qaza) Swat passed in Writ Petition No.562-M of 2020) Ahmad Ullah and others …Petitioners Versus District Education Officer (Male), Buner and others …Respondents For the petitioners: Mr. Shamsul Hadi, ASC Syed Rifaqat Hussain Shah, AOR For the respondents: Not represented. Date of hearing: 27.10.2023 ORDER Athar Minallah, J.- The judgment dated 12.10.2021 of the High Court has","1,2,3,4,6,9,185,199,212",set aside,Unknown,2297.0,14494.0,2021.0,12.0,686.0,"['1', '2', '3', '4', '6', '9', '185', '199', '212']",-686.0
c.p._848_2022.pdf,Justice Athar Minallah,CIVIL PETITION NO.848 OF 2022,Unknown,2022-05-01,2023-12-12,And,Muhammad Anwar,"Rana Asadullah Khan,",Unknown,Unknown,"Justice
Judge
Judge
Announced in open Court on ; Justice Qazi Faez Isa; Justice Amin; Justice Athar Minallah
CIVIL PETITION NO.",4.0,"Justice Athar Minallah
CIVIL PETITION NO.",Unknown,PLD 1997 SC 382; PLD 1994 SC 539,"IN THE SUPREME COURT OF PAKISTAN (Appellate Jurisdiction) Present: Justice Qazi Faez Isa, C.J. Justice Amin-ud-Din Khan Justice Athar Minallah CIVIL PETITION NO.848 OF 2022 (Against the judgment dated 05.1.2022 of the Federal Service Tribunal, Islamabad passed in Appeal No.814(R)CS of 2019) Secretary, Ministry of Finance, Finance Division, Government of Pakistan, and others … Petitioners Versus Muhammad Anwar … Respondent For the Petitioners: Rana Asadullah Khan, Additional Attorney General Respondent: In person Date of hearing: 12.12.2023 ORDER","2,3,5,7,9,25",set aside,Set Aside,2534.0,15647.0,2022.0,5.0,590.0,"['2', '3', '5', '7', '9', '25']",-590.0
c.p._888_2024.pdf,Justice Athar Minallah,CIVIL PETITION NO.888 OF 2024,Unknown,2024-01-02,2024-12-06,Muhammad Safeer And,Muhammad Azam And,"Mr. Taimoor Aslam Khan, ASC",Unknown,Unknown,"Justice Munib Akhtar
Justice Athar Minallah
CIVIL PETITION NO.",1.0,"Justice Munib Akhtar
Justice Athar Minallah
CIVIL PETITION NO.",Article 185; Article 199,"PLD 1983 SC 21; PLD 1992 SC
847; PLD 1972 SC 279; PLD 1958
SC 437; PLD 1994 SC 288; PLD 1996 SC 246; PLD 1961 SC 119","THE SUPREME COURT OF PAKISTAN (Appellate Jurisdiction) PRESENT: Justice Munib Akhtar Justice Athar Minallah CIVIL PETITION NO.888 OF 2024 (Against the judgment dated 01.2.2024 of the Lahore High Court, Rawalpindi Bench passed in Writ Petition No.3692 of 2022) Muhammad Safeer and others … Petitioners Versus Muhammad Azam and others … Respondents For the petitioners: Mr. Taimoor Aslam Khan, ASC For respondent No.1: Ch. HafeezullahYaqoob, ASC assisted by Sarang, AHC Date of hearing: 12.06.2024 ORDER Athar Minallah, J.- The petitioners have invoked the jurisdiction of this Court conferred under Article 185(3) of the Constitution of the Islamic Republic of Pakistan, 1973 (‘Constitution’)","2,3,7,8,185,199",unknown,Unknown,1552.0,9663.0,2024.0,1.0,339.0,"['2', '3', '7', '8', '185', '199']",-339.0
c.p.l.a.928_l_2021.pdf,Justice Athar Minallah,Unknown,Unknown,2021-12-02,2023-12-19,Unknown,Unknown,"Barrister Mumtaz Ali, Additional Advocate",In person. (in all cases),Unknown,"Justice Sardar Tariq Masood; Justice Syed Mansoor Ali Shah
Justice Athar Minallah
Civil Petitions No.",2.0,"Justice Syed Mansoor Ali Shah
Justice Athar Minallah
Civil Petitions No.",Unknown,Unknown,"THE SUPREME COURT OF PAKISTAN (Appellate Jurisdiction) Present: Justice Sardar Tariq Masood, ACJ Justice Syed Mansoor Ali Shah Justice Athar Minallah Civil Petitions No.928-L to 930-L of 2021 (Against the judgment dated 12.02.2021 of the Punjab Service Tribunal, Lahore passed in Appeals No.1137, 1138 and 1139 of 2020) The Secretary School Education, Government of the Punjab, Lahore etc. …Petitioners in all cases Versus Riaz Ahmed …Respondent in CP-928-L/2021 Muhammad Iqbal Khan …Respondent in CP-929-L/2021 Abdul Salam …Respondent in CP-930-L/2021 For the petitioners: Barrister Mumtaz Ali, Additional Advocate General, Punjab a/w Akram, Litigation Officer","5,6,8",unknown,Unknown,1394.0,8591.0,2021.0,12.0,747.0,"['5', '6', '8']",-747.0
crl.a._238_2021.pdf,Justice Athar Minallah,Unknown,Unknown,2016-01-02,2025-01-14,Hameedullah,The State,Unknown,Unknown,Unknown,"Justice Athar Minallah
Mr. Justice Naeem Akhtar Afghan
Mr. Justice Malik Shahzad Ahmad Khan
Criminal Appeal No.",1.0,"Justice Athar Minallah
Mr. Justice Naeem Akhtar Afghan
Mr. Justice Malik Shahzad Ahmad Khan
Criminal Appeal No.",Unknown,PLD 2002 SC 1948,"THE SUPREME COURT OF PAKISTAN (Appellate Jurisdiction) Bench Mr. Justice Athar Minallah Mr. Justice Naeem Akhtar Afghan Mr. Justice Malik Shahzad Ahmad Khan Criminal Appeal No.238 of 2021 (Against judgment dated 01.02.2016 of the Lahore High Court. Rawalpindi Bench passed in Crl.A. No.62/2011 and SCR No.Ol-T/2011) Hameedullah ...Appellant Versus The State ...Respondent For the appellant: Mr. Zulfiqar Khalid Malnka, ASC For the State: Mr. Sajjad Hussain, Deputy Prosecutor General, Punjab For the complainant: Nemo. Date of hearing: 14.01.2025 ORDER","8,120,342,374",unknown,Unknown,2590.0,15830.0,2016.0,1.0,3300.0,"['8', '120', '342', '374']",-3300.0
crl.a._530_2022.pdf,Justice Athar Minallah,Unknown,Unknown,2022-12-10,2025-01-29,Fida Hussain Saboo,The State,Unknown,Unknown,Unknown,"justice so as to justify interference. The power to enhance a sentence
already awarded by a trial court should be sparingly exercised and the
sentence should be enhanced only if the failure to do so would lead to a
grave and serious miscarriage of justice. This Court has emphasized
that the mere fact that the court considering enhancement of the
; justice is not for one but is for all. While examining the case of a convict; Justice Athar Minallah
Mr. Justice Irfan Saadat Khan
Mr. Justice Malik Shahzad Ahmad Khan
CRIMINAL APPEAL NO.; justice should be done to them as well. In this context",4.0,justice should be done to them as well. In this context,Article 9,PLD 2017 SC 152; PLD 2013 SC 793; SCMR 2013 1582; PLD 2006 SC 354; PLD 1996 SC 1,"IN THE SUPREME COURT OF PAKISTAN (Appellate Jurisdiction) Present: Mr. Justice Athar Minallah Mr. Justice Irfan Saadat Khan Mr. Justice Malik Shahzad Ahmad Khan CRIMINAL APPEAL NO.530/2022 Against the judgment dated 12.10.2022 of the High Court of Sindh Circuit Court Hyderabad passed in Crl. A. No.D- 118/2020 Fida Hussain @ Saboo Appellant VERSUS The State Respondents For the Appellant(s): Mr. Ghulam Sajjad Gopang, ASC Qari Abdul Rasheed, ASC For the complainant: Mr. Ghulam Shabbir Shar, ASC (though video link from Karachi) For the State: Mr. Saleem Akhtar, Addl. PG Date of Hearing: 29.01.2025","5,8,9,15,23,34,100,173,200,300,302,304,342,367,382,423,544",unknown,Unknown,4263.0,25665.0,2022.0,12.0,781.0,"['5', '8', '9', '15', '23', '34', '100', '173', '200', '300', '302', '304', '342', '367', '382', '423', '544']",-781.0
crl.m.a._1566_2016.pdf,Justice Athar Minallah,Unknown,Unknown,2015-11-23,2023-05-23,Raja Azmat Ali Applicant,Abu Malik Naseem And Another,Unknown,Not represented.,Unknown,"Justice Commission of Pakistan in
respect of order dated ; Justice
Judge
Islamabad the
; JUSTICE ATHAR MINALLAH
Crl.M.A.NO.; Justice is denied to the weak and vulnerable because
the prevailing criminal justice system allows its exploitation by the
privileged and those who wield influence. The abysmal conditions in
the prisons are intolerable in a society governed under a Constitution.
The prisons exist as institutions for the reformation and social
rehabilitation of those prisoners who have been convicted by a
competent court following a fair trial. The prisoner has been defined as
a person legally committed to a prison as a punishment for a crime or
while awaiting a trial. There are mainly two categories of prisoners i.e.
convicted or non; justice system are those
who belong to economically and socially marginalized sections of the
society. They do not have the means to access the courts nor has the
State fulfilled its constitutional obligation to ensure inexpensive and
expeditious justice contemplated under Article ; Justice Commission of Pakistan
; JUSTICE UMAR ATA BANDIAL",7.0,JUSTICE UMAR ATA BANDIAL,Article 9; Article 14; Article 9; Article 37,Unknown,"IN THE SUPREME COURT OF PAKISTAN (Appellate/Review Jurisdiction) PRESENT: MR. JUSTICE UMAR ATA BANDIAL, HCJ MR. JUSTICE ATHAR MINALLAH Crl.M.A.NO.1566 AND 2027 OF 2016 Crl.M.A.No.1566 of 2016 (Compliance report of Secretary, Law and Justice Commission of Pakistan in respect of order dated 23.11.2015 passed in Crl.P.No.449 of 2015) In Attendance: Ch.Aamir Rehman, Addl.AGP Malik Waseem Mumtaz, Addl.AG Punjab. Mr. Muhammad Farid Dogar, AAG, Baluchistan Mr. Sibtain Mahmood, Addl.AG Sindh (via video Link, Kci) Mualim Jan, Director Probation, KP Shakir Ullah, SO, Home Dept. KP. Sajjad Ahmed Alvi, AD Probation, Rawalpindi Hafiz Muhammad Sultan, AD Probation, Rawalpindi","2,4,9,14,37",unknown,Unknown,1136.0,7099.0,2015.0,11.0,2738.0,"['2', '4', '9', '14', '37']",-2738.0
crl.p._1233_2023.pdf,Justice Athar Minallah,CRIMINAL PETITION NO.1233 OF 2023,Unknown,2023-03-10,2023-11-30,Muhammad Usman So Muhammad Arshad,The State Another,"Mr. Qaiser Imam, ASC",Unknown,Unknown,"Justice Athar Minallah
CRIMINAL PETITION NO.; Justice Amin",2.0,Justice Amin,Unknown,PLD 1995 SC 49; PLD 1982 SC 424; PLD 1990 SC 934,"IN THE SUPREME COURT OF PAKISTAN (Appellate Jurisdiction) Present: Mr. Justice Amin-ud-Din Khan Mr. Justice Athar Minallah CRIMINAL PETITION NO.1233 OF 2023 (Against the judgment dated 03.10.2023 of the Lahore High Court, Lahore passed in Cr.Misc.No.53730-B of 2023) Muhammad Usman s/o Muhammad Arshad …Petitioner Versus The State & another …Respondents For the Petitioner: Mr. Qaiser Imam, ASC For the State: Mr. Ali Ahmed Gillani, Additional Prosecutor General, Punjab a/w Mushtaq, Inspector. Date of hearing: 30.11.2023 ORDER Athar Minallah, J. Muhammad Usman, son of Muhammad Arshad (‘the petitioner’), was arrested on 29.04.2021 because he was nominated in FIR No.139/2021, dated 30.3.2021, registered at the","200,302,497",unknown,Unknown,1813.0,10667.0,2023.0,3.0,265.0,"['200', '302', '497']",-265.0
crl.p._786_l_2016.pdf,Justice Athar Minallah,Criminal Petition No.786-L of 2016,Criminal,2016-05-16,2024-04-22,Subha Sadiq,The State,"Mr. Javed Iqbal Sheikh, ASC",Unknown,Unknown,"Justice Athar Minallah
Ms. Justice MusarratHilali
Mr. Justice Irfan Saadat Khan
Criminal Petition No.",1.0,"Justice Athar Minallah
Ms. Justice MusarratHilali
Mr. Justice Irfan Saadat Khan
Criminal Petition No.",Article 185,Unknown,"THE SUPREME COURT OF PAKISTAN (Appellate Jurisdiction) Bench: Mr. Justice Athar Minallah Ms. Justice MusarratHilali Mr. Justice Irfan Saadat Khan Criminal Petition No.786-L of 2016 (Against judgment dated 16.05.2016 of the Lahore High Court, Lahore passed in Criminal Appeal No.745 of 2012) Subha Sadiq ... Petitioner Versus The State … Respondent For the petitioner: Mr. Javed Iqbal Sheikh, ASC For the State: Mr. Irfan Zia, Addl.PG, Punjab a/w Khalil ur Rehman (complainant) Date of hearing: 22.04.2024 ORDER Athar Minallah, J.- This petition has been filed under Article 185(3) of the Constitution of the Islamic Republic of Pakistan, 1973","3,5,7,11,22,173,185,302,342",set aside,Set Aside,3443.0,21256.0,2016.0,5.0,2898.0,"['3', '5', '7', '11', '22', '173', '185', '302', '342']",-2898.0
crl.p._806_2022.pdf,Justice Athar Minallah,Criminal Petition No.806 of 2022,Criminal,2022-04-28,2022-11-17,Unknown,The State Through Chairman Nab,Unknown,Unknown,Unknown,"Justice Umar Ata Bandial; Justice Ayesha A. Malik
Mr. Justice Athar Minallah
Criminal Petition No.; Justice
Judge
Judge
Islamabad the",3.0,"Justice
Judge
Judge
Islamabad the",Unknown,PLD 2019 SC 719,"IN THE SUPREME COURT OF PAKISTAN (Appellate Jurisdiction) Present: Mr. Justice Umar Ata Bandial, HCJ Mrs. Justice Ayesha A. Malik Mr. Justice Athar Minallah Criminal Petition No.806 of 2022 & Criminal Petition No.689 of 2022 (Against the order dated 28.4.2022 of the Islamabad High Court, Islamabad passed in Criminal Appeals Nos.50/2020, 51/2020, 30/2020 & Crl. Appeal No.31 of 2020) Col. (Rtd.) Subh Sadiq Malik … (in Crl.P.806/2022) Robina Farooq … (in Crl.P.689/2022) Petitioners Versus The State through Chairman, NAB, Islamabad … Respondent (in both cases)","31,43,50",unknown,Unknown,1347.0,8544.0,2022.0,4.0,203.0,"['31', '43', '50']",-203.0
c.a.1507_of_2024_with_additional_note.pdf,Justice Ayesha A. Malik,Civil Appeal No. 333 of 2024 (Sunni,Civil,2024-02-15,2024-12-12,Unknown,Unknown,Unknown,Unknown,Unknown,"Justice
Syed Mansoor Ali Shah; justice and fairness while
making all necessary arrangements for holding elections; Justice Syed Mansoor Ali Shah
Mrs. Justice Ayesha A. Malik
Mr. Justice Aqeel Ahmed Abbasi
Civil Appeals Nos.",3.0,"Justice Syed Mansoor Ali Shah
Mrs. Justice Ayesha A. Malik
Mr. Justice Aqeel Ahmed Abbasi
Civil Appeals Nos.",Article 51; Article 222; Article 63; Article 5; Article 218; Article 216; Article 213; Article 17; Article 65; Article 219; Article 19; Article 63A; Article 215; Article 222,PLD 1963 SC 191; PLD 2013 SC 413; PLD 2012 SC 681; PLD 1965 SC 698; PLD 2024 SC 642; PLD 1997 SC 84; PLD 1973 SC 236; PLD 1974 SC 193; PLD 1975 SC 624,"Ayesha A. Malik, J.- I have read the judgment authored by my learned colleague Syed Mansoor Ali Shah, J. and agree with it, however, I have given additional reasons in a concurring judgment as it is essential to examine the constitutional role of the Election Commission of Pakistan (ECP) and its conduct while hearing the matter of defection under Article 63A of the Constitution of the Islamic Republic of Pakistan, 1973 (Constitution) as during the course of the arguments, a great amount of emphasis was placed on the fact that the ECP is a constitutional body with constitutional powers and that the decisions taken under Article 63A of the Constitution in the instant case are in accordance with its constitutional functions. 2. The subject of elections is dealt with in Part VIII Chapters 1 and 2 of the Constitution wherein the ECP is constituted1 and the appointment of the Chief Election Commissioner,2 the term of office of the Commissioner and Members3 and the terms of their service4 are provided for. Importantly, Article 218 (3) of the Constitution provides that it is the duty of the ECP to organize, conduct and make arrangements for honest, just and fair elections in accordance with law and free from corrupt practices. In furtherance of this","1,2,3,5,6,8,10,15,17,19,21,51,63,65,92,98,213,215,216,218,219,220,222,1507,2017",set aside,Set Aside,8166.0,50163.0,2024.0,2.0,301.0,"['1', '2', '3', '5', '6', '8', '10', '15', '17', '19', '21', '51', '63', '65', '92', '98', '213', '215', '216', '218', '219', '220', '222', '1507', '2017']",-301.0
c.a._1011_2020.pdf,Justice Ayesha A. Malik,Unknown,Unknown,2020-09-28,2023-01-19,Unknown,Unknown,Unknown,Unknown,Unknown,"Justice Umar Ata Bandial; JUSTICE
JUDGE
Islamabad
; Justice Syed Mansoor Ali Shah
Mrs. Justice Ayesha A. Malik
CIVIL APPEALS NO.",3.0,"Justice Syed Mansoor Ali Shah
Mrs. Justice Ayesha A. Malik
CIVIL APPEALS NO.",Unknown,Unknown,"SUPREME COURT OF PAKISTAN (Appellate Jurisdiction) PRESENT: Mr. Justice Umar Ata Bandial, CJ Mr. Justice Syed Mansoor Ali Shah Mrs. Justice Ayesha A. Malik CIVIL APPEALS NO.1011 TO 1119 OF 2020 & 1185 TO 1191 OF 2020 AND CIVIL PETITIONS NO.3428 OF 2020, 1145-K OF 2020 & 3775 TO 3780 OF 2020 [Against the judgment dated 28.09.2020 and 05.10.2020 of the High Court of Sindh, Karachi passed in C.P. Nos.D-2253, D-2295, D-2287, D-2291, D-2293, D-2296, D-2297, D-2298, D-2300, D-2031, D- 2304, D-2398, D-2343, D-2356, D-2393, D-2424, D-2406, D-2329, D-2451, D-2351, D-2358, D-2412, D-2313, D-2385, D-2336, D- 2396, D-2370, D-2335, D-2410, D-2386, D-2400, D-2344, D-2366, D-2493, 2324, D-2337, 2436, D-2310, D-2357, D-2353, D-2328, D- 2704, D-2340, D-2397, D-2364, D-2371, D-2381, D-2327, D-2392, D-2634, D-2342, D-2581, D-2635, D-2362, D-2383, D-2354, D- 2624, D-2361, D-2323, D-2315, D-2435, D-2705, D-2698, D-2627, D-2446, D-2584, D-2613, D-2638, D-2369, D-2700, D-2399, D-","1,3,6,7,8,12,15,16,17,19,23,31,1011,1013,1023,1045,3428",set aside,Set Aside,11249.0,73292.0,2020.0,9.0,843.0,"['1', '3', '6', '7', '8', '12', '15', '16', '17', '19', '23', '31', '1011', '1013', '1023', '1045', '3428']",-843.0
